CHJO 500 A1 SA.B500EAST_____1VP.VM,CHJO 500 A1 SA.B500EAST_____1VP.VA,CHJO 500 A1 SA.B500EAST_____1VA.VM,CHJO 500 A1 SA.B500EAST_____1VA.VA,CHJO 500 A1 SA.B500EAST_____1VB.VM,CHJO 500 A1 SA.B500EAST_____1VB.VA,CHJO 500 A1 SA.B500EAST_____1VC.VM,CHJO 500 A1 SA.B500EAST_____1VC.VA,CHJO 500 A1 SA.B500WEST_____1VP.VM,CHJO 500 A1 SA.B500WEST_____1VP.VA,CHJO 500 A1 SA.B500WEST_____1VA.VM,CHJO 500 A1 SA.B500WEST_____1VA.VA,CHJO 500 A1 SA.B500WEST_____1VB.VM,CHJO 500 A1 SA.B500WEST_____1VB.VA,CHJO 500 A1 SA.B500WEST_____1VC.VM,CHJO 500 A1 SA.B500WEST_____1VC.VA,CHJO 500 A1 SA.T500BANK3____1IP.IM,CHJO 500 A1 SA.T500BANK3____1IP.IA,CHJO 500 A1 SA.L500G_COULEE_3IP.IM,CHJO 500 A1 SA.L500G_COULEE_3IP.IA,CHJO 500 A1 SA.L500CHFJO_PH_5IP.IM,CHJO 500 A1 SA.L500CHFJO_PH_5IP.IA,CHJO 500 A1 SA.L500SICKLER__1IP.IM,CHJO 500 A1 SA.L500SICKLER__1IP.IA,CHJO 500 A1 SA.L500CHFJO_PH_6IP.IM,CHJO 500 A1 SA.L500CHFJO_PH_6IP.IA,CHJO 500 A1 SA.L500MONROE___1IP.IM,CHJO 500 A1 SA.L500MONROE___1IP.IA
312686.8125,-142.5127303,312123.2188,-142.3963576,313489.5625,97.45098074,312448.5,-22.59958308,312711.4688,-142.5179213,312460.0938,-142.4603154,313521.1875,97.47433315,312153.5,-22.57474168,470.7015686,66.82314891,135.6668396,5.428502444,196.5685425,40.01307865,447.8153381,-128.9328799,594.9630127,42.26743723,886.9121094,-135.8031759
312681.8125,-142.6287889,312115.8438,-142.5119107,313487.5625,97.33436209,312443.0625,-22.71587217,312704.7188,-142.6338842,312451.0938,-142.5765516,313518.125,97.35839069,312145.1875,-22.69077635,470.5938416,66.70699472,135.5959473,5.217803915,196.5589905,39.89736158,447.7497253,-129.0478456,595.015686,42.14910078,886.7579956,-135.9233326
312676.1563,-142.7450797,312109.8438,-142.6276551,313484.3438,97.21736095,312435.375,-22.83233885,312697.6875,-142.7501067,312442.5938,-142.692979,313513.7188,97.2420794,312137.0313,-22.80699372,470.5170593,66.58566324,135.5078583,5.00203397,196.563736,39.77728344,447.5488892,-129.1726195,595.0593262,42.02736291,886.7268066,-136.0459345
312670.9063,-142.8615071,312106.9375,-142.7438776,313479.3125,97.09997732,312427.4688,-22.94831034,312692.2813,-142.8664931,312438.2188,-142.8095294,313508.4063,97.12524219,312130.625,-22.9230762,470.4122925,66.45860123,135.3440857,4.838130348,196.5782013,39.66477315,447.5031128,-129.2942652,595.0216675,41.90779361,886.7209473,-136.1669245
312665.9688,-142.9780711,312103.875,-142.8605645,313474.1875,96.98245708,312420.7813,-23.06415035,312688.4375,-142.9829615,312435.1875,-142.9258475,313503.5938,97.00816591,312126.8125,-23.03939603,470.3208618,66.33475624,135.14151,4.757010752,196.6122284,39.5597146,447.6000671,-129.4056519,594.9447632,41.79080613,886.6269531,-136.284513
312663.5625,-143.0942663,312099.0313,-142.9771968,313472.7813,96.86637802,312419.9688,-23.18029088,312687.2188,-143.0991294,312431.4375,-143.0420017,313503.1875,96.8920527,312127.3125,-23.15597029,470.2884216,66.22696902,135.0909119,4.7209862,196.6294861,39.43631698,447.6021729,-129.524265,594.8856201,41.67514713,886.5200806,-136.3953124
312665.8125,-143.2095872,312097.9375,-143.0929685,313476.2813,96.75180842,312424.1875,-23.29624017,312689.5938,-143.2145459,312430.2188,-143.1575548,313508,96.77693669,312130.875,-23.27184957,470.2388611,66.13181766,135.2673187,4.679827053,196.602356,39.29706309,447.5011902,-129.6622212,594.8667603,41.55999014,886.4070435,-136.4994864
312671,-143.3242388,312105.3125,-143.2078933,313479.5625,96.63753253,312429.0938,-23.41129983,312694.7813,-143.3293341,312435.6875,-143.2723566,313512.375,96.66169774,312136.5938,-23.38649942,470.1112976,66.02955607,135.457489,4.621155728,196.5508423,39.17171887,447.4786377,-129.8071168,594.9004517,41.44552983,886.2429199,-136.6027725
312676.0625,-143.4382073,312114.3438,-143.3218345,313483.0313,96.5234069,312431.7813,-23.52543571,312700.875,-143.4435622,312444.9688,-143.3861476,313516.375,96.54662271,312141.625,-23.5005926,469.9742126,65.90771915,135.4805298,4.541573352,196.526535,39.06220362,447.5555115,-129.9393083,594.9269409,41.3314725,886.0787964,-136.7097606
312678.25,-143.5521075,312115.375,-143.4354206,313487.4063,96.40934957,312433.0625,-23.63974576,312703.6875,-143.5577083,312447.5938,-143.4998019,313520,96.43227168,312143.7188,-23.61536027,469.9166565,65.77354691,135.3885193,4.417567426,196.5695953,38.95894823,447.6447449,-130.0477034,594.901001,41.21627794,885.9841919,-136.8262017
312676.2188,-143.6666771,312109.75,-143.5494711,313488.3438,96.29437016,312431.6563,-23.75471833,312701.25,-143.6722505,312442.75,-143.6143032,313519.8125,96.31796847,312141.5938,-23.73041139,469.8754883,65.64941506,135.3909302,4.265184198,196.6413574,38.85455904,447.6742859,-130.1388181,594.8533325,41.09819763,885.9356079,-136.9529017
312673.3125,-143.782121,312107.3125,-143.664792,313487.0625,96.17842087,312426.5313,-23.87005632,312697.8125,-143.7873119,312440.0625,-143.729829,313517.4688,96.20278416,312136.2813,-23.84517906,469.7580566,65.54446237,135.572052,4.135087024,196.6544189,38.73821701,447.6651001,-130.2307934,594.8669434,40.97881617,885.8899536,-137.0789597
312673.8125,-143.8976331,312112.875,-143.7804681,313489,96.06245109,312420.6563,-23.98527307,312696.5625,-143.9025509,312444.1875,-143.8451773,313516.7188,96.08673241,312129.1563,-23.95979647,469.583374,65.44066399,135.7270355,4.052054548,196.6119385,38.60602553,447.6924744,-130.3414288,594.9172363,40.86283956,885.8635254,-137.1920266
312679.1875,-144.0124213,312121.3125,-143.8954475,313494.4688,95.94791565,312422.75,-24.10037713,312698.9063,-144.0174756,312450.0938,-143.9598288,313517.5938,95.97150029,312129.2188,-24.07495858,469.4471741,65.32408632,135.6810608,3.973388698,196.5962677,38.47939382,447.8269043,-130.4711751,594.9300537,40.75485085,885.8813477,-137.2973208
312684.8125,-144.1263898,312123.4063,-144.0096619,313498.9375,95.83491017,312433.0313,-24.21531043,312703.3125,-144.1317857,312452.5,-144.0741525,313519.25,95.85797572,312138.375,-24.19028803,469.391449,65.20215378,135.5695953,3.878588234,196.6286469,38.37257649,447.9884949,-130.6034622,594.8826904,40.65106271,885.8954468,-137.4058935
312684.6875,-144.240372,312117.8438,-144.123931,313496.9063,95.72144024,312440.125,-24.32980318,312705.0625,-144.2458908,312450.7813,-144.1886265,313518.4375,95.74483363,312146.2188,-24.30527427,469.3878174,65.08664845,135.5319672,3.808043052,196.6494904,38.26934843,448.0993652,-130.7243702,594.8471069,40.54186506,885.8511963,-137.5222936
312678.9375,-144.3554197,312112.1875,-144.2390879,313488.4375,95.60594174,312437.3438,-24.4445589,312702.75,-144.3608292,312449.0313,-144.3038108,313514.0313,95.63005914,312145.625,-24.42040564,469.3955994,64.98026825,135.5376892,3.790238029,196.624649,38.15040068,448.1242981,-130.8382158,594.8679199,40.42527373,885.7906494,-137.6430103
312673.8125,-144.471328,312111.5625,-144.3550919,313479.9063,95.48941188,312430.9688,-24.56000276,312699.3438,-144.4766829,312448.2813,-144.4197328,313509.25,95.51395275,312140.8438,-24.5361654,469.3613586,64.87207806,135.4278259,3.733526969,196.5862427,38.02690745,448.0757751,-130.9441384,594.9277344,40.30661627,885.7157593,-137.7623884
312673.3125,-144.5866626,312113.0938,-144.4702899,313478.6563,95.37347625,312429.0938,-24.67514096,312698.2188,-144.5921131,312447.5938,-144.5350947,313509.1875,95.39814689,312138.1875,-24.65155461,469.2935486,64.75069877,135.2056885,3.568980241,196.5633392,37.91330433,448.0196228,-131.0397474,594.986084,40.18891504,885.5968018,-137.8765209
312674.0313,-144.7005355,312111.6563,-144.5836573,313481,95.25912522,312430.4688,-24.78923415,312697.7188,-144.7061773,312444.3125,-144.6489813,313510.5938,95.28375488,312138.625,-24.76571439,469.2868347,64.6266557,135.0306091,3.357332956,196.5529785,37.80037057,448.0559998,-131.1445635,595.03479,40.07257643,885.473877,-137.9848613
312673.3438,-144.8129604,312108.5938,-144.6957271,313481.8125,95.14666616,312430.6563,-24.90223792,312696.0938,-144.8188344,312439.5625,-144.7616521,313510.1563,95.17096797,312138.7813,-24.87847569,469.3598328,64.50677222,135.0835114,3.238641984,196.5349121,37.68132037,448.1185303,-131.2655534,595.0810547,39.95685595,885.425415,-138.0941443
312671.6563,-144.9251395,312106.125,-144.808111,313480.9688,95.03486279,312428.9688,-25.01483359,312694.125,-144.9309861,312435.875,-144.8742272,313509.2188,95.05906898,312137.4688,-24.9906957,469.41922,64.38386297,135.2887421,3.229955477,196.5113678,37.56009134,448.1321716,-131.3849588,595.1248779,39.8406915,885.4682617,-138.2120744
312667.8438,-145.0380971,312102.2188,-144.9216014,313477.625,94.92247203,312424.7813,-25.12804398,312690.7813,-145.0437935,312432.3438,-144.9875128,313507.8438,94.94667822,312132.4375,-25.10362776,469.446991,64.25578326,135.4294434,3.237558118,196.5087585,37.43620195,448.1669006,-131.4978755,595.1427002,39.72487199,885.5388184,-138.3348129
312664.375,-145.1519701,312099.5938,-145.0356519,313474.1563,94.80879719,312420.3125,-25.24216619,312687.5938,-145.1574752,312429.25,-145.1011398,313507.7188,94.8331673,312126.0313,-25.21774314,469.4671936,64.13439031,135.3905945,3.166955307,196.5146637,37.30405487,448.2938232,-131.6140843,595.1335449,39.61359796,885.5644531,-138.4547237
312664.5938,-145.2660479,312101.5938,-145.1492516,313473.625,94.69420711,312419.5625,-25.35640281,312687.4063,-145.2714027,312429.4375,-145.2145073,313508.3438,94.71906899,312124.7813,-25.332282,469.4623718,64.02385736,135.2779541,2.996194387,196.5198059,37.17440422,448.5215149,-131.7315363,595.1340332,39.50532922,885.503479,-138.569184
312667.4375,-145.379429,312106.375,-145.2620864,313475.1875,94.58012246,312421.8438,-25.46982152,312689.7188,-145.3846746,312432.25,-145.3274649,313507.9375,94.60546929,312129.2813,-25.44579291,469.4375,63.91764791,135.270401,2.79275144,196.5473022,37.06130312,448.7253113,-131.8446579,595.1560669,39.39544513,885.4020996,-138.6796828
312671.4375,-145.4920042,312111.75,-145.3747298,313477.75,94.46717162,312425.9063,-25.58217984,312694.5938,-145.4973454,312438.0625,-145.440368,313509.875,94.49214962,312135.9688,-25.55773971,469.4806519,63.80676662,135.3262787,2.644955538,196.5865326,36.9611862,448.796051,-131.9489002,595.1688232,39.28480631,885.3863525,-138.7905914
312675.5938,-145.6039373,312113.6875,-145.4874963,313483.7188,94.35537508,312430.3125,-25.69360413,312700.0625,-145.6094015,312443.375,-145.5528612,313515.1875,94.37932172,312141.9688,-25.6688225,469.5961914,63.69012065,135.3677521,2.579449115,196.5909882,36.85160265,448.7496338,-132.0515306,595.1427612,39.17386355,885.458374,-138.9002842
312678.5313,-145.7153377,312113.1563,-145.6000714,313489.5625,94.24449379,312433.6875,-25.80453494,312703.9063,-145.7208292,312447.3125,-145.6645484,313518.6875,94.26760032,312146.0625,-25.77986771,469.7182007,63.57673951,135.4195862,2.536462038,196.5350342,36.72642919,448.6549683,-132.1641331,595.0811157,39.06128496,885.5213013,-139.0069991
312681,-145.8265742,312114.125,-145.7118816,313492.75,94.13387888,312437.125,-25.91596435,312707.1563,-145.8318744,312450.9063,-145.7757166,313520.3125,94.15692394,312150.375,-25.89134152,469.7827759,63.46814633,135.5116425,2.457842506,196.4725647,36.60751559,448.557373,-132.2817763,594.9943237,38.94503855,885.479126,-139.1157631
312685.5313,-145.9376467,312118.25,-145.822599,313496.9688,94.02300442,312442.125,-26.02777455,312711.9688,-145.9427694,312454.0938,-145.8865296,313524.7188,94.04656174,312157.3125,-26.00296218,469.7961731,63.35667082,135.5304565,2.356863495,196.4532776,36.50608728,448.5004883,-132.3960863,594.881958,38.82832428,885.3887329,-139.2276552
312690,-146.0487329,312123.3438,-145.9330022,313501.1563,93.91174746,312446.5313,-26.13957792,312715.7813,-146.0539239,312456.2813,-145.9975748,313528.3125,93.93567362,312163.0625,-26.1147314,469.7963562,63.23357715,135.4362183,2.288639297,196.4782715,36.40845997,448.5024719,-132.508962,594.7924194,38.71484752,885.3445435,-139.3386185
312693.1563,-146.1604611,312128.2813,-146.044225,313502.5938,93.79995776,312449.5,-26.25188501,312717.5625,-146.1657887,312459.75,-146.1091664,313528.4688,93.82402052,312164.7188,-26.22725193,469.7828979,63.10889887,135.3491821,2.269054156,196.4776764,36.29882178,448.5608215,-132.6160048,594.7752075,38.60327638,885.3955078,-139.4482293
312697.5625,-146.2724353,312132.4375,-146.1559122,313505.5938,93.68799047,312455.625,-26.36430992,312720.7813,-146.2777765,312465.6875,-146.2206761,313531.2813,93.71210104,312165.6563,-26.33992615,469.7866516,63.00205422,135.3686218,2.226479239,196.4123993,36.18326864,448.6431274,-132.7172145,594.7662964,38.49016503,885.4927368,-139.5617607
312702.6563,-146.3834805,312133.7188,-146.2671077,313511.3125,93.57688378,312464,-26.47529537,312724.375,-146.388767,312469.0313,-146.331735,313539.625,93.60087823,312164.6563,-26.45076475,469.8576965,62.91184792,135.4057159,2.094482205,196.3553925,36.06934108,448.6921082,-132.8266751,594.6777344,38.3752027,885.5621338,-139.6788165
312702.8125,-146.4937334,312130.5313,-146.3777295,313513.4063,93.46659672,312465.5625,-26.58525117,312723.7188,-146.4990473,312466.2813,-146.4424114,313544.875,93.49014721,312160.25,-26.56033464,469.991333,62.81332927,135.4108582,1.913335556,196.3695526,35.95972338,448.6657104,-132.9546319,594.5996094,38.26189669,885.5648193,-139.7927987
312698,-146.6044917,312126.3438,-146.4885698,313508.375,93.35587252,312460.2813,-26.69615808,312719.625,-146.6099832,312459.75,-146.5531697,313541.875,93.37874682,312157.5313,-26.67112031,470.1065369,62.69515334,135.4041901,1.749229056,196.4201355,35.85063159,448.6431885,-133.0779851,594.6436157,38.15047582,885.6026001,-139.9042811
312695.8438,-146.7162473,312128.5313,-146.5998882,313502.4688,93.24406232,312457.4063,-26.80840199,312718.1875,-146.7219437,312457.25,-146.6644471,313536.9063,93.26641753,312160.75,-26.78354181,470.1555786,62.57445023,135.3991547,1.624482587,196.4450226,35.73645815,448.6983337,-133.1787031,594.7519531,38.03697856,885.7550049,-140.0199572
312699.1563,-146.8280438,312136.8438,-146.7109334,313504.0313,93.13190379,312457.7188,-26.9207347,312721.125,-146.8337675,312461.0625,-146.775547,313537.5625,93.15427266,312165,-26.89589672,470.0903625,62.46572045,135.4277802,1.531458826,196.4393463,35.62015028,448.7550659,-133.2719625,594.8044434,37.92048627,885.9317017,-140.1390074
312705.2813,-146.9393623,312145.1563,-146.8217054,313512.1563,93.02021653,312459.5,-27.03236048,312727.7813,-146.9448537,312470.6875,-146.88636,313543.8125,93.04305669,312169.1875,-27.00725612,470.0032043,62.36315833,135.5720062,1.431073188,196.4213409,35.50988029,448.6690063,-133.3756038,594.7977905,37.80589619,886.0090942,-140.256432
312710.8125,-147.0500933,312150.0625,-146.9326823,313519.125,92.90953332,312464.2813,-27.14296515,312736.1875,-147.0553115,312483.2813,-146.9974052,313550.0313,92.93302234,312175.4688,-27.11766613,469.9673767,62.25558285,135.7858276,1.306011677,196.4083099,35.40187109,448.4945068,-133.4878374,594.8025513,37.69549301,885.9971924,-140.369253
312715.2813,-147.1604008,312151.6875,-147.0439051,313524.0625,92.79947165,312471.0938,-27.2527297,312743.4063,-147.1653186,312491.7188,-147.1083275,313555.7813,92.82373248,312182.9688,-27.22757924,469.9334412,62.14481084,135.9755859,1.192728934,196.3997955,35.28577154,448.381134,-133.6006585,594.8569336,37.58817366,885.9971313,-140.4797655
312718.4375,-147.2707084,312152.3438,-147.1549367,313528,92.68910945,312476.0313,-27.36239351,312746.7188,-147.2755578,312492.2813,-147.2192088,313560.2813,92.71393719,312187.8438,-27.33772287,469.8692017,62.0368597,136.0862732,1.124796513,196.3903656,35.16586415,448.4064026,-133.7112939,594.9346313,37.48369909,886.1020508,-140.590073
312719.25,-147.3810023,312153.5313,-147.2653399,313530.75,92.57854235,312474.375,-27.47231516,312745.4375,-147.3861249,312489.4063,-147.3300218,313561.3438,92.60304224,312185.8125,-27.44781357,469.7464905,61.92659996,136.0551453,1.074342439,196.394989,35.06056312,448.4587402,-133.8154953,594.958313,37.37912206,886.2385254,-140.6996429
312718.0625,-147.4911459,312153.7188,-147.3750737,313531.4688,92.46820747,312469.9063,-27.58284128,312742.625,-147.4966511,312487.7813,-147.4405615,313559.6875,92.49203117,312180.5938,-27.55790085,469.5776062,61.81070531,135.932724,0.988623245,196.441925,34.96907274,448.455658,-133.9217867,594.9418335,37.27107872,886.2903442,-140.807478
312716.4375,-147.6015764,312149.5938,-147.4848895,313529.6875,92.35800237,312470.9375,-27.69418361,312741.375,-147.6071089,312485.6563,-147.5510194,313557.375,92.38175094,312181.375,-27.66864212,469.4248657,61.70140862,135.8648071,0.844597981,196.5055847,34.87128834,448.4052124,-134.0373535,594.942627,37.16070286,886.2814331,-140.9138923
312714.625,-147.7123074,312143.875,-147.5953883,313524.5625,92.24753772,312476.4688,-27.8054713,312740.4063,-147.717594,312481.3125,-147.6615045,313552.7813,92.27166195,312187.5,-27.77957976,469.3260498,61.60237771,135.9216461,0.672921763,196.5160065,34.75360076,448.336792,-134.1602149,594.9647827,37.05028261,886.3510742,-141.0212629
312711.9375,-147.8231478,312140.7188,-147.7065154,313519.5,92.13656081,312476.5313,-27.91595815,312736.5313,-147.8280928,312475.0938,-147.7718394,313545.3438,92.16101972,312189.5625,-27.89018272,469.3078613,61.49666687,135.9911499,0.511568416,196.5065308,34.62609479,448.2539368,-134.2740332,594.9814453,36.93832897,886.4633789,-141.1310787
312709.75,-147.934193,312140.4375,-147.8178612,313518,92.02492137,312471.7813,-28.02618203,312732.0938,-147.9387829,312470.9063,-147.8818327,313539.7188,92.04973544,312185.8438,-28.00106401,469.3819275,61.3751783,135.9931183,0.384868326,196.5267792,34.50987229,448.144165,-134.3758577,595.0075684,36.82415895,886.4854736,-141.2419463
312707.875,-148.044924,312139.7188,-147.9286878,313517.3438,91.91374638,312467.6563,-28.13639567,312728.8438,-148.0494046,312470.0938,-147.9917168,313537.6563,91.93860827,312179.125,-28.11191798,469.474762,61.24965308,135.9314423,0.302649097,196.525238,34.40968025,447.9961243,-134.4727644,595.0429077,36.71113981,886.4290771,-141.3501365
312704.25,-148.1552179,312137.0313,-148.039091,313514.5,91.80341833,312462.2188,-28.24659565,312725.375,-148.1598078,312468.9375,-148.1021063,313537.125,91.82786358,312170.4063,-28.22208723,469.506134,61.13244703,135.8470917,0.242746524,196.4816589,34.31910511,447.8952026,-134.5791514,595.0723267,36.60116693,886.4182129,-141.4621789
312698.1563,-148.2658943,312131.9688,-148.1495625,313509.8438,91.69293319,312453.5938,-28.35773649,312721.0938,-148.2705798,312464.3125,-148.2132745,313536.7188,91.71705059,312162.5938,-28.33243918,469.4736938,61.02224876,135.8157654,0.168085086,196.4554291,34.22569544,447.9181824,-134.694527,595.1048584,36.48997828,886.477478,-141.5790844
312692.8438,-148.3769122,312127.6875,-148.259911,313505.625,91.58202458,312446.0625,-28.46949034,312717.5625,-148.381666,312459.0313,-148.3246202,313536.0625,91.60616247,312157.75,-28.44351171,469.3948669,60.91717313,135.8970642,0.070654885,196.4789734,34.12373096,447.9717102,-134.8059273,595.151123,36.37584582,886.5727539,-141.6914137
312689.6563,-148.4873837,312126.1563,-148.3699044,313501.9688,91.47152578,312441.9688,-28.58051336,312714.875,-148.4923833,312455.0938,-148.4354196,313535.0938,91.49571831,312154.6563,-28.55448009,469.3180237,60.81911211,135.9554596,-0.025094312,196.5477448,34.01370686,447.940033,-134.9142541,595.2022095,36.26383072,886.6794434,-141.7958883
312687.9688,-148.5970492,312125.6563,-148.4796109,313498.375,91.36198321,312440.9063,-28.69030182,312712.6875,-148.6023494,312451.9063,-148.5453037,313533.2813,91.38602547,312153.0313,-28.66477398,469.2909851,60.72793591,135.9339752,-0.109789895,196.6197662,33.89383362,447.8940125,-135.006448,595.2538452,36.15392956,886.7559204,-141.9000623
312687.1875,-148.7063322,312125.2813,-148.5894677,313495.9375,91.25287776,312441.375,-28.79919894,312711.625,-148.7117417,312451.5,-148.6548735,313530.625,91.27702248,312153.0625,-28.77439852,469.3372803,60.63173953,136.0097961,-0.21603164,196.6077271,33.76999546,447.9387817,-135.1187227,595.2924805,36.04300729,886.7567749,-142.0103699
312687.1563,-148.8154103,312124.0625,-148.6989283,313496.9375,91.1435401,312441.4375,-28.90764185,312711.0625,-148.8206559,312453.7813,-148.7638697,313527.7188,91.16823806,312151.9063,-28.8833776,469.3929749,60.52066699,136.1906128,-0.351587429,196.5354156,33.6552517,447.9831543,-135.2206974,595.2589722,35.93251532,886.7623291,-142.126005
312685.9688,-148.9248709,312119.5625,-148.8081157,313498.9375,91.03355356,312440.4688,-29.01678827,312710.2188,-148.9297067,312454.5,-148.8723878,313526.5625,91.05866134,312149.75,-28.99239425,469.4393616,60.39974532,136.3097229,-0.47191175,196.4967346,33.55614566,447.9185181,-135.3304859,595.1710815,35.82597461,886.8181763,-142.239072
312683.0313,-149.0347004,312113.1563,-148.9176582,313497.2188,90.92366948,312439.5938,-29.12688409,312708.5625,-149.0393312,312451.75,-148.9816708,313526.5,90.94844257,312147.6563,-29.10180364,469.4808044,60.28447905,136.2698212,-0.546705043,196.5146484,33.45943018,447.7877808,-135.4448369,595.1213989,35.7200896,886.9000244,-142.3466338
312681.5625,-149.1444478,312111.25,-149.0278702,313494.0938,90.81448207,312440.3125,-29.23669987,312707.125,-149.1493109,312449.375,-149.0922652,313525.9063,90.83864045,312146.3125,-29.21133255,469.501709,60.17853598,136.105957,-0.622584123,196.5287781,33.35170785,447.682373,-135.5467843,595.111084,35.61077243,886.9495239,-142.4529662
312681.625,-149.2539904,312111.5,-149.1380275,313492.9688,90.70543127,312441.4688,-29.34609901,312704.9063,-149.2592633,312445.9375,-149.2029416,313523.125,90.7292618,312145.875,-29.32112101,469.4570923,60.06997013,136.0188293,-0.709571758,196.4997864,33.23484673,447.713501,-135.6395383,595.0961914,35.49888368,886.9709473,-142.5625361
312679.875,-149.3639838,312109.0313,-149.2479389,313490.5625,90.59547889,312441.125,-29.45618117,312701.1875,-149.3695845,312439.7813,-149.3133584,313517.2188,90.61923428,312146.8125,-29.43156859,469.4014587,59.94987491,136.1134949,-0.804078097,196.4455719,33.11847055,447.9185486,-135.7505698,595.0826416,35.38618215,886.9854126,-142.6750019
312676.5938,-149.4747421,312107.375,-149.3580825,313485.5625,90.48453612,312437.9688,-29.56733226,312697.875,-149.4804522,312436.7813,-149.4238709,313511.5313,90.50825737,312145.5313,-29.54266503,469.4433899,59.82164494,136.2878418,-0.906305912,196.4038391,33.00451567,448.15979,-135.8880206,595.092041,35.27239461,887.0139771,-142.7906507
312673.125,-149.5861562,312106.6875,-149.4689501,313482.6563,90.37291034,312431,-29.67901268,312696.2813,-149.591716,312438.4375,-149.5343833,313511.8125,90.39689114,312138.9688,-29.65456743,469.5922241,59.69551184,136.3964081,-1.012111945,196.4036865,32.89014757,448.3058472,-136.0302934,595.1178589,35.15772939,887.0380859,-142.9044826
312670.25,-149.6977615,312104.1563,-149.5807194,313482.8125,90.26146898,312424.75,-29.79059407,312696.2188,-149.7030617,312439.3438,-149.6451007,313516.4375,90.28585275,312133.25,-29.76676354,469.7385864,59.57885221,136.3809357,-1.113313257,196.4356689,32.76706073,448.3471375,-136.1622253,595.1555176,35.04339544,887.0661011,-143.010774
312670.1875,-149.8086701,312102.7188,-149.6925159,313484.75,90.15129802,312424.125,-29.90127728,312697,-149.8137244,312437.625,-149.756023,313520.5938,90.17560667,312133.0313,-29.87751505,469.8223267,59.46850367,136.2980347,-1.234879846,196.4300232,32.63399499,448.3671265,-136.2748552,595.1928711,34.93001772,887.1558228,-143.1159999
312673.0313,-149.9184312,312103.8125,-149.8028644,313487.5313,90.04216526,312428.6563,-30.01099061,312698,-149.9233899,312435.2813,-149.8663579,313521.6875,90.06587285,312137.3125,-29.98638827,469.9141541,59.36031347,136.2932587,-1.373883694,196.3868408,32.50303294,448.362915,-136.3727044,595.2150879,34.81682441,887.3294678,-143.228821
312675.4688,-150.0280284,312105.1563,-149.912407,313487.4375,89.9325339,312434.8438,-30.12059124,312698.3438,-150.0331238,312433.3125,-149.9765698,313519.7813,89.95572922,312142.25,-30.09513854,470.0789795,59.2516315,136.40065,-1.47292816,196.3331451,32.38868533,448.2966309,-136.4680402,595.230896,34.7035867,887.4882813,-143.3457675
312677.0625,-150.1380628,312106.4688,-150.0222364,313484.9688,89.82213072,312440.75,-30.23037287,312699.1875,-150.143322,312435.5625,-150.0870959,313516.5938,89.8454763,312145.7188,-30.20488602,470.253479,59.14742331,136.5264282,-1.511227379,196.2884827,32.28940853,448.2410889,-136.5681571,595.2409058,34.59516769,887.5595093,-143.4599
312678.4063,-150.2482611,312108.4688,-150.1323664,313484.6875,89.71172754,312443,-30.34032526,312701.3125,-150.2537252,312441.6563,-150.1975947,313516.6875,89.7354966,312146.0313,-30.31556582,470.323761,59.04891832,136.5923004,-1.563416641,196.2893219,32.1901249,448.2505493,-136.6720853,595.2305908,34.49052237,887.5958862,-143.5685273
312678.5625,-150.3583091,312111.6563,-150.2423598,313484.4063,89.6018981,312440.6563,-30.45061574,312702.4375,-150.3638142,312446,-150.3075608,313516.4063,89.62589938,312145.0625,-30.42620122,470.2384338,58.94656793,136.595108,-1.68696377,196.3469543,32.08055842,448.2811279,-136.7791553,595.2124634,34.38421389,887.6726074,-143.6721686
312677.3125,-150.4683707,312115.7188,-150.3524214,313481.5625,89.49209598,312435.5938,-30.5608345,312701.0938,-150.4735344,312445.5,-150.4169941,313513.1875,89.51614507,312144.7813,-30.53610238,470.0827332,58.82601509,136.6136475,-1.853358598,196.4259644,31.9670919,448.3045654,-136.8881515,595.2317505,34.27435371,887.7270508,-143.7757416
312673.1563,-150.5790608,312113.4063,-150.4629476,313477.5313,89.38086635,312429.5625,-30.67105668,312697.2813,-150.5838009,312440.4688,-150.5266049,313508.9375,89.40503839,312142.5938,-30.64609233,469.983551,58.6958112,136.6420593,-1.994325805,196.4845734,31.85398738,448.3528137,-137.0034997,595.2869873,34.1631514,887.6905518,-143.8879343
312667.5938,-150.6906251,312105.5313,-150.5739791,313474.1875,89.26825019,312424.0313,-30.78204042,312691.5313,-150.695256,312434.75,-150.6373906,313503.7813,89.29275008,312136.3438,-30.7572844,470.0020142,58.58193145,136.6982422,-2.098009571,196.5009613,31.73775805,448.449646,-137.1299402,595.3609009,34.04886526,887.6653442,-144.010823
312664.3125,-150.802285,312101.7188,-150.6851336,313472.3125,89.15602335,312419.9375,-30.89355692,312686.3125,-150.8070525,312433.4063,-150.7490505,313497.75,89.18091939,312127.9375,-30.86913899,470.0404053,58.49387666,136.8278198,-2.180020506,196.481369,31.62020708,448.6025696,-137.2693717,595.4244995,33.93317893,887.7454834,-144.1349139
312665.3438,-150.9133576,312104.0938,-150.7963564,313474.25,89.04534696,312418.5313,-31.00479338,312684.7813,-150.9182207,312435.4375,-150.8605329,313496.1563,89.07034546,312122.9063,-30.98048474,469.9919739,58.40638876,136.973114,-2.261715971,196.4856415,31.50832858,448.747406,-137.4006889,595.4562378,33.82171707,887.8392334,-144.249142
